galaxyID,redshiftHubble,ra,dec,mra,mdec,mass_ratio,chirp_mass,luminosity_distance,theta_jn,psi,phase,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,Individual SNR minimum,Network SNR
10070000055795,0.345004677772522,62.02610570929479,-38.98987727888883,2.42811936725775,-12.14251134834194,0.8971812067006592,118.56541344230796,1816.3448979873824,2.24812018839873,2.5708549695199,0.3940059926230488,0.6676832162452218,0.5148355060380355,1.7298762404886563,2.320968943030384,4.5424669321312985,1.2446656963997704,10.1308123263979,21.828172318272667
10198000466948,0.8231014013290405,63.15324771371088,-40.77979337745748,87.68975590512855,-6.614043705660151,0.806944213854946,94.21548479302166,5220.399831651801,0.7048264067469205,3.132449490160466,0.5533882586711366,0.967759370487094,0.6963156874076684,0.6459493644189003,0.2918787681012568,1.8647285955523911,0.7220823727540584,7.052211089966768,25.938225478777245
10072000333542,0.6660606861114502,68.05630129940035,-39.99679138574908,62.06219471944496,-32.660720726067666,0.4250200914418323,89.83169102701454,4015.499886377006,2.0290339698216187,3.074665986551158,5.065088371031505,0.1444806760961782,0.7727376781730394,1.9653593429369216,0.3126816805025811,0.3528562964755842,3.5177660601817884,6.137396877467174,11.237202066519568
10070000769279,0.9938136339187622,61.58351248684205,-40.89173681767508,53.83104764626478,-29.7315761414211,0.4785618121305705,81.5363543061221,6605.092807107686,2.2382789936272887,2.933700778911881,0.631323475162654,0.8378350795904982,0.7380839504005744,0.7505903039598856,2.3318086042233794,0.9518833686332996,4.294995937781228,5.661112358062807,12.624108576142744
9943000744344,0.9273948738022836,66.48759201986373,-38.96449515048732,65.63652710444876,-40.39429097395623,0.7596288983622604,112.9292919195571,6057.944280433477,3.0327492728236867,2.2337206033915256,2.9355885060701232,0.1343581464936475,0.8169157101495317,1.874528460940837,0.5182369176088977,4.963302101056935,5.194379454505764,2.1031617004527683,13.921840786117157
10200102137210,1.0431394577026367,69.05329595908022,-40.86264708472265,78.72642063145759,-9.524408898403635,0.9301498967015904,118.03359151965508,7017.838985363821,2.8501778370559703,1.0625032552565556,0.4271687309023234,0.93122129971955,0.5252714024659902,1.586319353074175,1.5702925262432963,2.7329479488579382,0.7514091588942011,5.662219994841336,14.4246011844147
9559000462018,0.7606277465820312,64.22838815729398,-34.76675911441251,75.6059059057734,-75.3554912036052,0.212610964711088,115.72525228944016,4732.461948993417,1.7876594440782974,3.038225355174613,3.22781348036851,0.8433086566875133,0.0727245635367759,0.3708749302368772,3.01050883167839,2.20135084672604,4.273708894569824,3.1505897069397752,12.149745735752084
9686000236267,0.6002042293548584,62.9458419464513,-36.02936537314049,80.21697070286609,-17.80842741037486,0.8337157180480307,98.80639890697395,3532.967686726386,0.5656885717170999,1.4926454243517198,3.543579413268452,0.774352835961093,0.2855825070784432,1.116185156388438,1.4394883646517187,3.4169704139935706,0.4604363192019463,9.003399755718853,23.67101175255412
9559000155011,0.4800412654876709,65.36239799248817,-34.40882159624174,51.44940038005007,-77.05851074459497,0.5413784171617736,100.2947114787876,2692.0848335388773,1.068399163631888,0.6544856126982107,1.729723097061652,0.2807360074127675,0.0873162252564304,0.9054353154691804,2.870111867533569,3.5581256689783443,1.7696411214184746,10.251139854639428,22.96546531453789
10200000109347,0.4372279644012451,68.27217032737522,-41.24878292287093,18.32820193906082,-16.377655487216543,0.937549265613334,70.22251922159961,2405.9873289471207,0.8278902184954441,0.1456202665483521,4.731179481263577,0.4193965181693264,0.2576223734410882,2.168344991514238,1.1787779156794018,0.4045364336704634,6.068059438570486,6.083236632890313,18.182658030785085
